id,wbId,name,original_en_word_count,improved_en_word_count,improvement_pct,status,error_reason
158761,WB109270,Deanston 15 Years Old Sauternes Finish Distillery Exclusive,104,109,4.8,success,
158762,WB3034,Talisker 25 Years Old Diageo Special Releases 2001,122,115,-5.7,success,
158763,WB164376,Aberfeldy 18 Years Old Batch 2920,96,101,5.2,success,
158766,WB123,Talisker 25 Years Old Diageo Special Releases 2006,107,111,3.7,success,
158767,WB509,Talisker 25 Years Old Diageo Special Releases 2005,113,112,-0.9,success,
158770,WB204679,Talisker 27 Years Old Elements,104,104,0.0,success,
158771,WB103312,BenRiach 22 Years Old Dunder Wood Finish Series,92,112,21.7,success,
158772,WB202405,Aberlour Batch Release Batch 0006,123,118,-4.1,success,
158774,WB3980,Talisker 30 Years Old Diageo Special Releases 2008,133,124,-6.8,success,
158775,WB81750,Glendronach The Doric,93,102,9.7,success,
158778,WB188662,Talisker Distillery Exclusive Batch One,92,115,25.0,success,
158781,WB75509,Talisker Neist Point Made By The Sea,99,121,22.2,success,
158782,WB146732,Kavalan Solist Sherry Cask Nr.S081209008,93,114,22.6,success,
158783,WB94218,Bowmore 18 Year Old Deep & Complex,118,109,-7.6,success,
158785,WB161639,Talisker 31 Years Old 1988 Prima & Ultima,104,117,12.5,success,
158786,WB18830,Talisker 30 Years Old Diageo Special Releases 2010,91,119,30.8,success,
158787,WB119659,Midleton Very Rare Vintage Release 2018,95,112,17.9,success,
158796,WB180543,Hazelburn 15 Years Old Online Tasting Week 2021,111,110,-0.9,success,
158799,WB78432,Bruichladdich 2001 Resurrection Dram,109,105,-3.7,success,
158800,WB14861,Glenfarclas 50 Years Old 1959 Cask Nr.1838,116,109,-6.0,success,
158805,WB4421,Talisker Limited Edition,114,106,-7.0,success,
158807,WB124497,Talisker Select Reserve House Greyjoy Game Of Thrones,114,110,-3.5,success,
158808,WB72214,Machrie Moor Sixth Edition The Peated Arran Malt,87,112,28.7,success,
158810,WB208291,BenRiach 22 Years Old Triple Distilled,94,108,14.9,success,
158813,WB167991,Bowmore 1995 Cask Nr.20189,119,109,-8.4,success,
158814,WB32024,BenRiach 25 Years Old Authenticus,111,112,0.9,success,
158818,WB234798,Glenrothes Whisky Makers Cut,87,103,18.4,success,
158819,WB40072,Talisker Storm Made By The Sea,98,104,6.1,success,
158821,WB101950,Bowmore 1999 Craftsmens Collection Warehousemen'S Selection,106,108,1.9,success,
158825,WB3239,Bowmore 7 Years Old Feis Ile 2007,101,109,7.9,success,
158826,WB94266,Hazelburn 13 Years Old 2003 Oloroso Cask Matured,110,110,0.0,success,
158828,WB58547,Machrie Moor Cask Strength First Edition The Peated Arran Malt,100,114,14.0,success,
158831,WB86881,Bowmore 2003 Hand-Filled At The Distillery Cask Nr.857,126,123,-2.4,success,
158832,WB110115,Balvenie 14 Years Old 2003 Peat Week,113,135,19.5,success,
158834,WB29176,Balvenie 40 Years Old Batch 2,98,131,33.7,success,
158837,WB90999,Kavalan Solist Sherry Cask Nr.S100125016A,99,112,13.1,success,
158846,WB159897,Bowmore 30 Year Old Sea Dragon,89,122,37.1,success,
158850,WB86591,Bowmore Springtide,99,92,-7.1,success,
158851,WB390,Glenfarclas 1960 Cask Nr.1767,123,101,-17.9,success,
158856,WB5600,Bruichladdich 23 Years Old 1984 Golder Still,105,107,1.9,success,
158863,WB205934,Bruichladdich 8 Years Old 2013 Islay Barley,100,107,7.0,success,
158867,WB6402,Hanyu 2000 Eight Of Spades Cask Nr.9301,81,113,39.5,success,
158869,WB1773,Bruichladdich 15 Years Old 1986 For Country Life Magazine Cask Nr.356,111,113,1.8,success,
158870,WB98666,Kavalan Solist Sherry Cask Nr.S090102042,94,110,17.0,success,
158876,WB141853,Bruichladdich 30 Years Old 1988 Rare Cask Series,103,118,14.6,success,
158877,WB166903,Longrow 10 Years Old Virtual Open Day 2020,114,121,6.1,success,
158881,WB68923,Hanyu 2000 Cask Nr.919,103,111,7.8,success,
158896,WB686,Longrow 10 Years Old 1993,106,112,5.7,success,
158897,WB222541,Bowmore 12 Year Old Sherry Finish Limited Edition,133,118,-11.3,success,
158899,WB43520,Bowmore 23 Years Old Port Cask Matured 1989,119,110,-7.6,success,
158904,WB2891,Aberlour A'bunadh Batch 22,105,114,8.6,success,
158909,WB111830,Longrow 18 Years Old Limited Edition,106,105,-0.9,success,
158912,WB102628,Longrow 19 Years Old Single Cask,103,108,4.9,success,
158917,WB228998,Bruichladdich 5 Years Old 2017 The Regeneration Project,90,100,11.1,success,
158918,WB134845,Arran Malt Music Festival 2019 The Arran Harmony Edition Volume 2,104,115,10.6,success,
158924,WB103258,Springbank 13 Years Old Single Cask,101,108,6.9,success,
158925,WB118476,Bowmore 2000 Hand Filled At The Distillery Cask Nr.2488,86,114,32.6,success,
158932,WB106565,Bowmore 2000 Hand-Filled At The Distillery Cask Nr.2495,92,101,9.8,success,
158933,WB287,Longrow 10 Years Old 1995,100,107,7.0,success,
158936,WB31667,Bruichladdich 22 Years Old Black Art 3.1,110,104,-5.5,success,
158940,WB11053,Bruichladdich Laddie Classic Edition01,99,101,2.0,success,
158942,WB183399,Bunnahabhain 2006 Cask Nr.1631,94,111,18.1,success,
158944,WB10272,Bruichladdich Organic Anns An T-Seann Doigh,105,103,-1.9,success,
158956,WB142415,Aberfeldy 15 Years Old Exceptional Cask Series,98,104,6.1,success,
158957,WB217889,Kavalan Solist Oloroso Sherry Cask Nr.S170510019D,103,107,3.9,success,
158958,WB85809,Bowmore 1998 Craftsmens Collection Stillmen'S Selection,95,109,14.7,success,
158965,WB73786,Springbank 12 Years Old 175Th Anniversary,108,108,0.0,success,
158969,WB288,Longrow 10 Years Old 1996,92,110,19.6,success,
158971,WB56174,Bowmore 10 Year Old The Devil'S Casks - Small Batch Release II,130,133,2.3,success,
158974,WB107949,Glenrothes 1994 Vintage Cask Nr.31,130,131,0.8,success,
158975,WB212369,Bowmore 40 Year Old 2021 Release,108,124,14.8,success,
158977,WB146693,Bruichladdich 22 Years Old 1969 The Stillman'S Reserve,107,126,17.8,success,
158981,WB61179,Springbank 12 Years Old Green,107,113,5.6,success,
158986,WB14567,Springbank 12 Years Old 1997 Ians Artisan Dram Private Bottling Cask Nr.315,124,114,-8.1,success,
158987,WB219253,Kavalan Oloroso Sherry Oak,104,111,6.7,success,
158990,WB36865,Springbank 12 Years Old 2000 Calvados Wood Expressions,96,109,13.5,success,
158993,WB46391,Springbank 12 Years Old Single Cask,98,106,8.2,success,
158996,WB120992,Longrow 10 Years Old Single Cask,108,105,-2.8,success,
158997,WB87330,Kavalan Solist Pedro Ximenez Cask Nr.PX100714032A,105,103,-1.9,success,
158998,WB185870,Springbank 20 Years Old Private Cask Bottling,119,110,-7.6,success,
158999,WB108148,Glenfarclas 1983 Cask Nr.38,113,101,-10.6,success,
159000,WB207586,Yamazaki Limited Edition 2022,102,103,1.0,success,
159001,WB41423,Littlemill 22 Years Old 1990 Copper Dumpy Bottle In Wooden Box,112,111,-0.9,success,
159002,WB3856,Bruichladdich 35 Years Old 1970 125 Anniversary Of Bruichladdich Distillery,142,106,-25.4,success,
159003,WB103119,Bruichladdich 30 Years Old 1986 Rare Cask Series,112,109,-2.7,success,
159005,WB211565,Bushmills 32 Years Old 1989 The Causeway Collection Cask Nr.6095,110,108,-1.8,success,
159009,WB194514,Arran Small Batch Px Casks,110,104,-5.5,success,
159019,WB54340,Springbank 17 Years Old Cask Nr.206,98,103,5.1,success,
159023,WB207903,Macallan Inspired By Intense Arabica The Harmony Collection,110,109,-0.9,success,
159026,WB192001,Glenfarclas 1991 Cask Nr.5676,96,104,8.3,success,
159027,WB44990,Glenfarclas 51 Years Old 1961 Cask Nr.3051,117,110,-6.0,success,
159029,WB162,Cragganmore 12 Years Old Single Malt Whisky,108,102,-5.6,success,
159030,WB4425,Talisker 10 Years Old Stone Label,109,111,1.8,success,
159032,WB88519,Glendronach 12 Years Old 2004 Single Cask Nr.6627,80,110,37.5,success,
159033,WB36237,Glendronach 40 Years Old 1972 Single Cask - Batch 7 Nr.710,111,121,9.0,success,
159034,WB166773,Glendronach 25 Years Old 1993 Cask Bottling Nr.7069,92,111,20.7,success,
159035,WB89320,Glendronach 23 Years Old 1993 Single Cask Nr.564,95,108,13.7,success,
159036,WB170194,Old Pulteney 2004 Single Cask Nr.219,84,107,27.4,success,
159037,WB121107,Old Pulteney 2004 Single Cask Nr.197,112,106,-5.4,success,
159039,WB161637,Port Ellen 40 Years Old 1979 Prima & Ultima,100,111,11.0,success,
159040,WB214765,Tamdhu 2004 Single Cask Nr.5642,89,107,20.2,success,
159041,WB10942,Laphroaig 30 Years Old,111,106,-4.5,success,
159042,WB65357,Johnnie Walker Blue Label King George V,108,111,2.8,success,
159043,WB232779,Hakushu 18 Years Old Peated Malt 100th Anniversary Edition,105,105,0.0,success,
159044,WB5862,Aberlour 21 Years Old Limited Edition Cask Nr.19,94,104,10.6,success,
159048,WB148777,Macallan Distil Your World London,88,106,20.5,success,
159050,WB120265,Starward Two Fold,91,109,19.8,success,
159052,WB1730,BenRiach 30 Years Old 1976 Single Cask Bottling Cask Nr.8080,110,111,0.9,success,
159054,WB3843,Springbank 12 Years Old 1996 Vintage Cask Nr.256,104,110,5.8,success,
159059,WB9379,Highland Park 15 Years Old 1990 Single Cask Nr.6537,106,104,-1.9,success,
159065,WB132664,Glendronach 10 Years Old Port Wood,106,112,5.7,success,
159068,WB112654,Macallan Amber Gift Set (1),116,110,-5.2,success,
159077,WB173320,Alberta Premium Cask Strength Rye 2nd Release,49,113,130.6,success,
159305,WB221645,Midleton 47 Years Old 1973 Very Rare Silent Distillery Collection Chapter Three,108,119,10.2,success,
159422,WB17499,Glenfarclas 25 Years Old 75cl,40,104,160.0,success,
159423,WB10328,"Cragganmore 17 Years Old 1976 
Cask Strength 
Gordon & MacPhail",47,112,138.3,success,
159669,WB21771,Tomatin  25 Years Old 1966,31,108,248.4,success,
159676,WB80622,Talisker 30 Years Old Limited Release,114,111,-2.6,success,
159678,WB221580,Glenfarclas 26 Years Old 2022 Release,43,101,134.9,success,
159680,WB98701,Octomore 6 Years Old 2009 Rest and be Thankful,40,114,185.0,success,
159686,WB255739,Suntory 18 Years Old (Yamazaki und Hakushu) Set,43,105,144.2,success,
159689,WB130753,Strathisla 65 Years Old 1953 PVC Gordon & MacPhail,48,119,147.9,success,
159693,WB217825,Strathisla 30 Years Old 1991 Artist #12 La Maison du Whisky,50,109,118.0,success,
159694,WB206118,Speyburn 44 Years Old 1977 Private Collection Gordon & MacPhail 6045101,56,114,103.6,success,
159695,WB168050,Singleton of Glen Ord 38 Years Old,53,105,98.1,success,
159696,WB121255,Singleton of Dufftown 25 Years Old,54,104,92.6,success,
159697,WB252152,Scapa 31 Years Old 1990 Connoisseurs Choice Upper Gordon & MacPhail 4745,40,108,170.0,success,
159698,WB263909,Scapa 21 Years Old,44,99,125.0,success,
159699,WB260039,Royal Brackla 22 Years Old Tokaji Limited Edition,46,100,117.4,success,
159700,WB253543,Rosebank 32 Years Old 1992 Release 3,44,102,131.8,success,
159701,WB204628,Rosebank 21 Years Old The Roses Series VI - Unity Speciality Drinks Ltd,53,113,113.2,success,
159702,WB217822,Strathisla 15 Years Old 2007 Artist #12 La Maison du Whisky,57,105,84.2,success,
159704,WB3057,Rosebank 17 Years Old 1991 Connoisseurs Choice Upper Gordon & MacPhail,60,131,118.3,success,
159705,WB67477,Port Askaig 45 Years Old 1968 Speciality Drinks Ltd,49,125,155.1,success,
159706,WB255742,Nikka Decades,54,115,113.0,success,
159707,WB238715,Mortlach The Katana's Edge Diageo Special Releases 2023,43,117,172.1,success,
159708,WB262148,Mortlach Midnight Dusk Diageo Special Releases 2024,49,120,144.9,success,
159709,WB247077,Mortlach 32 Years Old 1991 35th Anniversary Signature Rare Release Signatory Vintage 4241,66,117,77.3,success,
159710,WB137302,Mortlach 26 Years Old 1993,44,113,156.8,success,
159711,WB207410,Mortlach 33 Years Old 1988 Connoisseurs Choice Upper Gordon & MacPhail,57,111,94.7,success,
159712,WB207348,Mortlach 42 Years Old 1978 Private Collection Gordon & MacPhail 996,62,108,74.2,success,
159714,WB262072,Macallan 30 Years Old 1991 Bourbon Barrel Cask Artist #14 La Maison du Whisky 14622,47,111,136.2,success,
159715,WB262041,Longmorn 30 Years Old 1994 Refill American Hogshead Artist #14 La Maison du Whisky 50086,55,120,118.2,success,
159727,WB173432,Linkwood 31 Years Old 1989 Octave Premium Duncan Taylor 7627459,34,104,205.9,success,
159728,WB260823,Linkwood 30 Years Old 1993 Connoisseurs Choice Upper Gordon & MacPhail 6184,47,107,127.7,success,
159729,WB238004,Linkwood 28 Years Old 1994 Connoisseurs Choice Cask Strength Gordon & MacPhail 12601202,64,104,62.5,success,
159731,WB232043,Linkwood 40 Years Old 1982 Private Collection Gordon & MacPhail,63,110,74.6,success,
159734,WB260142,Ledaig 30 Years Old 1993 Connoisseurs Choice Upper Gordon & MacPhail 706,63,108,71.4,success,
159736,WB218326,Ledaig 15 Years Old 2005 Artist #12 La Maison du Whisky,52,112,115.4,success,
159747,WB236158,Longmorn 46 Years Old 1975 Private Collection Gordon & MacPhail 21602801,46,100,117.4,success,
159749,WB135672,Longmorn 53 Years Old 1966 Private Collection Gordon & MacPhail,46,110,139.1,success,
159751,WB228069,Linkwood 31 Years Old Elixir Distillers,50,106,112.0,success,
159755,WB224855,Laphroaig 16 Years Old 2005 Antipodes The Character of Islay Whisky Company,47,105,123.4,success,
159757,WB134807,Jura 30 Years Old 1989 Rare Vintage,50,109,118.0,success,
159758,WB262549,Johnnie Walker Blue Label Ice Chalet John Walker & Sons,59,109,84.7,success,
159759,WB218342,Johnnie Walker Blue Label Ghost and Rare Port Dundas John Walker & Sons,41,109,165.9,success,
159760,WB239495,Johnnie Walker Blue Label - UMAMI John Walker & Sons,50,113,126.0,success,
159762,WB228068,Imperial 26 Years Old A Marriage of Casks Elixir Distillers,47,123,161.7,success,
159764,WB246355,Imperial 25 Years Old Batch 1 That Boutique-y Whisky Company,45,113,151.1,success,
159765,WB238019,Imperial 44 Years Old 1979 Private Collection Gordon & MacPhail 5317,54,118,118.5,success,
159766,WB238581,Highland Park 35 Years Old 1987 Connoisseurs Choice Upper Gordon & MacPhail 21604501,51,107,109.8,success,
159767,WB247040,Highland Park 32 Years Old 1991 35th Anniversary Signature Rare Release Signatory Vintage 15088,58,117,101.7,success,
159768,WB235111,Glenturret 35 Years Old 2023 Release,40,94,135.0,success,
159769,WB257683,Glenturret 30 Years Old 2024 Release,40,89,122.5,success,
159770,WB235109,Glenturret 25 Years Old 2024 Release,51,96,88.2,success,
159773,WB262039,Highland Park 20 Years Old 2003 Sherry Butt Cask Artist #14 La Maison du Whisky 4118,60,114,90.0,success,
159776,WB218784,Glenrothes 31 Years Old A Marriage of Casks Elixir Distillers,52,108,107.7,success,
159777,WB255660,Glenrothes 26 Years Old 1997 First Fill Oloroso Sherry Butt Cask Signatory Vintage 9812,56,107,91.1,success,
159780,WB82058,Glenlochy 35 Years Old 1980 Signature Rare Reserve Cask Signatory Vintage 3231,51,101,98.0,success,
159781,WB238018,Glenlochy 44 Years Old 1979 Private Collection Gordon & MacPhail 3309,52,97,86.5,success,
159782,WB262431,Glenlivet 25 Years Old 1998 First Fill Oloroso Sherry Butt Cask Signatory Vintage 128819,50,99,98.0,success,
159783,WB257203,Glenlivet 27 Years Old 1996 Connoisseurs Choice Cask Strength Gordon & MacPhail 62862,52,103,98.1,success,
159784,WB218328,Glenrothes 26 Years Old 1995 Artist #12 La Maison du Whisky,40,113,182.5,success,
159785,WB223802,Glenrothes 25 Years Old 1997 PX Sherry Finish Cask Wilson & Morgan 715784/86,52,112,115.4,success,
159789,WB8023,Glenlivet 50 Years Old 1946 Gordon & MacPhail,57,111,94.7,success,
159799,WB258582,Glencadam 27 Years Old 1996 Reserva de Jerez Oloroso Sherry Cask Finish,52,112,115.4,success,
159800,WB222532,Glencadam 25 Years Old Batch 6,37,110,197.3,success,
159801,WB146465,Glenburgie 30 Years Old 1989 Connoisseurs Choice Upper Gordon & MacPhail,46,105,128.3,success,
159802,WB225272,Glen Scotia 21 Years Old Limited Edition,56,100,78.6,success,
159803,WB218682,Glen Mhor 40 Years Old 1982 Private Collection Gordon & MacPhail 72,54,107,98.1,success,
159804,WB82056,Glen Mhor 50 Years Old 1965 Signature Rarer Release Signatory Vintage,58,108,86.2,success,
159808,WB250936,Glen Grant 65 Years Old 1958 Mr. George Legacy Gordon & MacPhail 3818,71,113,59.2,success,
159913,WB237089,Macallan M Copper Edition 2023,41,102,148.8,success,
159916,WB67114,Tomintoul 25 Years Old,51,102,100.0,success,
159917,WB263009,Tomatin 30 Years Old 1993 Connoisseurs Choice Upper Gordon Gordon & MacPhail 6812,59,103,74.6,success,
159918,WB207191,Tobermory 24 Years Old Oloroso Cask Finish,56,103,83.9,success,
159919,WB166026,Tobermory 23 Years Old Oloroso Cask Finish,49,108,120.4,success,
159920,WB195820,Teeling 30 Years Old 1991 Teeling Whiskey Company,50,92,84.0,success,
159921,WB235483,North British 31 Years Old 1991 Vintage,53,98,84.9,success,
159929,WB238946,Tamnavulin 31 Years Old 1991 Connoisseurs Choice Upper,52,100,92.3,success,
159931,WB241532,Talisker 45 Years Old Glacial Edge,50,98,96.0,success,
159936,WB82353,Booker's Rye 13 Years Old Big Time Batch 2016-LE,60,109,81.7,success,
159946,WB264534,Springbank 35 Years Old 1989 Signatory Symington's Choice Signatory Vintage 14/03/1,49,116,136.7,success,
159949,WB217824,Strathisla 25 Years Old 1997 Artist #12 La Maison du Whisky,46,119,158.7,success,
159957,WB262423,Laphroaig 25 Years Old 1998 Signatory Vintage 10493,54,108,100.0,success,
160197,WB80115,Hibiki Masters Select Limited Edition,90,117,30.0,success,
160199,WB92837,Springbank 15 Years Old,118,105,-11.0,success,
160206,WB192788,Highland Park 32 Years Old 1989 The Maltman Meadowside Blending,48,103,114.6,success,
160208,WB241279,Linkwood 25 Years Old Distillery Labels Gordon & MacPhail,48,104,116.7,success,
160212,WB232481,Craigellachie 23 Years Old Batch 04-6501,53,107,101.9,success,
160214,WB167898,Laphroaig 24 Years Old 1996 The Single Malts of Scotland  Elixir Distillers 1-104,63,104,65.1,success,
160217,WB114520,Loch Lomond 18 Years Old 1999 The Open Course Collection - Carnoustie,63,114,81.0,success,
160219,WB217001,Glenburgie 26 Years Old 1995 Connoisseurs Choice - Cask Strength Gordon & MacPhail,60,121,101.7,success,
160221,WB137304,Glen Ord 18 Years Old Diageo Special Releases 2019,48,111,131.2,success,
160254,WB239751,Arran 17 Years Old,112,113,0.9,success,
160255,WB19240,Glenfarclas Heritage Cask Strength,94,102,8.5,success,
160256,WB244173,Glen Grant 23 Years Old 2000 Signatory Vintage,45,110,144.4,success,
160260,WB261029,Glenfarclas 12 Years Old 2012 The Trinity Vintage Series,48,110,129.2,success,
160261,WB1432,Ardbeg 1976 Islay Festival 2004 Cask Nr.2398,110,111,0.9,success,
160263,WB265800,Highland Park 18 Years Old 2006 The Decanter Collection Signatory Vintage,52,114,119.2,success,
160264,WB262952,Bowmore 12 Years Old 2012 Sherry Oak Cask,46,111,141.3,success,
160266,WB195141,Blair Athol 13 Years Old 2008 Signatory Vintage,44,114,159.1,success,
160269,WB251249,Glenburgie 15 Years Old 2008 100 Proof Exceptional Cask Edition #2 Signatory Vintage,52,104,100.0,success,
160270,WB55329,John Walker & Sons Private Collection 2014 Edition - A Unique Smoky Blend,127,103,-18.9,success,
160271,WB217261,Glen Elgin 12 Years Old 2009 Tulip Edition DS Tyman,64,106,65.6,success,
160273,WB230247,Arran 15 Years Old 2006 Premium Single Cask Nr.2006/014,118,112,-5.1,success,
160275,WB251435,Aultmore 17 Years Old 2007 100 Proof Edition #1 Signatory Vintage,43,104,141.9,success,
160276,WB240682,Linkwood 11 Years Old 2012 Signatory Vintage,44,102,131.8,success,
